date_id,precipitation,temp_max,temp_min,wind,humidity,pressure,solar_radiation,visibility,weather_id,cloudiness_id,estacion_id,date,estacion,weather,cloudiness
10941,41.09,19.1,6.12,4.77,80.17,1033.51,205.58,2.91,4,1,1,1979-10-27,Otoño,fog,parcialmente nublado
10942,34.8,14.58,4.43,5.36,43.23,1026.9,73.41,11.12,3,1,3,1971-01-25,Invierno,cloudy,parcialmente nublado
10943,28.52,10.07,2.75,5.96,78.35,1024.5,620.83,17.3,3,1,1,1966-10-02,Otoño,cloudy,parcialmente nublado
10944,22.23,5.56,1.06,6.55,66.88,1022.4,1102.15,16.12,3,2,4,1963-08-23,Verano,cloudy,despejado
10945,15.95,1.04,-0.63,7.15,82.95,1022.63,167.21,2.98,1,1,4,2008-07-14,Verano,storm,parcialmente nublado
10946,14.15,7.25,-2.08,4.61,33.25,1029.44,1194.58,2.98,3,2,3,2015-12-03,Invierno,cloudy,despejado
10947,12.34,13.46,-3.52,2.07,98.84,1041.01,662.56,6.85,2,1,4,2016-08-20,Verano,rain,parcialmente nublado
10948,51.8,15.06,11.59,3.41,35.36,1017.54,579.5,17.18,2,1,4,1995-06-26,Verano,rain,parcialmente nublado
10949,43.15,12.85,3.34,1.17,58.64,984.96,750.05,16.25,2,1,2,2006-05-12,Primavera,rain,parcialmente nublado
10950,46.53,31.02,-1.3,1.38,84.97,1010.38,47.25,9.75,2,1,2,1971-03-26,Primavera,rain,parcialmente nublado
10951,3.23,21.37,9.71,5.98,66.96,1001.37,875.68,18.36,3,2,3,2009-12-03,Invierno,cloudy,despejado
10952,2.17,15.0,5.69,4.13,83.65,980.6,673.79,13.22,3,3,2,1959-04-10,Primavera,cloudy,cubierto
10953,1.1,8.62,1.67,2.29,32.04,1039.76,1125.02,2.9,3,2,2,1995-05-03,Primavera,cloudy,despejado
10954,0.03,2.25,-2.34,0.45,72.9,1029.59,187.11,18.9,3,1,4,1984-08-20,Verano,cloudy,parcialmente nublado
10955,50.34,32.64,8.79,2.2,31.19,1047.08,600.42,6.08,2,1,3,2006-12-29,Invierno,rain,parcialmente nublado
10956,53.81,15.17,-4.82,7.15,52.25,1012.64,1040.01,9.09,1,2,3,2009-02-06,Invierno,storm,despejado
10957,23.26,20.2,16.58,5.93,76.61,1003.66,787.32,14.03,1,1,1,1957-10-01,Otoño,storm,parcialmente nublado
10958,21.57,34.66,15.71,8.75,96.79,1028.6,674.4,17.1,1,1,3,2023-12-30,Invierno,storm,parcialmente nublado
10959,37.38,17.61,13.3,6.75,73.12,1016.65,1130.33,4.1,1,2,2,1958-03-20,Primavera,storm,despejado
10960,19.58,33.06,-3.35,8.42,74.92,1014.48,800.37,10.69,1,2,1,2012-09-29,Otoño,storm,despejado
10961,18.25,13.99,-5.58,0.73,74.83,994.53,572.02,6.1,2,1,4,1976-06-03,Verano,rain,parcialmente nublado
10962,17.69,27.6,15.78,4.63,94.76,1038.96,627.88,4.28,2,1,1,1974-10-13,Otoño,rain,parcialmente nublado
10963,3.65,4.15,-0.25,7.62,34.2,1009.84,187.21,5.64,3,1,3,1965-12-18,Invierno,cloudy,parcialmente nublado
10964,9.26,24.79,13.51,2.93,59.03,983.7,332.65,19.27,3,1,3,1960-02-21,Invierno,cloudy,parcialmente nublado
10965,5.48,23.41,-3.8,2.61,59.9,1038.13,443.93,11.49,3,1,1,2023-10-13,Otoño,cloudy,parcialmente nublado
10966,24.52,3.22,-0.63,5.88,35.86,1006.72,259.48,6.72,1,1,1,1978-11-27,Otoño,storm,parcialmente nublado
10967,0.38,35.18,5.73,3.89,88.54,1015.69,648.78,0.56,5,1,1,1957-09-28,Otoño,sun,parcialmente nublado
10968,2.09,27.44,4.99,4.49,53.26,1018.51,18.01,9.7,3,1,3,1985-12-01,Invierno,cloudy,parcialmente nublado
10969,3.79,19.71,4.26,5.1,39.67,992.16,33.68,12.0,3,1,2,1980-03-03,Primavera,cloudy,parcialmente nublado
10970,5.5,11.97,3.52,5.71,64.15,1041.29,979.31,3.6,3,2,2,2013-03-13,Primavera,cloudy,despejado
10971,7.2,4.23,2.78,6.32,60.17,1035.85,887.41,18.9,3,2,2,1968-05-14,Primavera,cloudy,despejado
10972,0.85,20.85,-2.82,7.65,43.03,1007.59,516.3,8.53,3,1,2,1990-04-09,Primavera,cloudy,parcialmente nublado
10973,41.42,23.91,-4.02,1.43,44.54,1002.58,606.87,13.79,2,1,1,2020-09-28,Otoño,rain,parcialmente nublado
10974,1.84,9.53,-0.31,5.47,77.7,989.97,213.75,6.88,3,3,2,2021-05-26,Primavera,cloudy,cubierto
10975,37.72,9.04,8.0,1.53,94.87,1046.58,251.46,0.42,2,1,4,1984-06-22,Verano,rain,parcialmente nublado
10976,0.59,31.03,8.99,7.8,73.39,1047.89,910.12,15.12,5,2,3,2016-02-11,Invierno,sun,despejado
10977,45.31,12.84,1.83,4.27,72.28,987.13,373.54,14.14,2,3,4,1974-06-22,Verano,rain,cubierto
10978,46.51,23.08,11.51,9.14,84.21,1014.2,770.74,5.37,1,1,1,2012-11-18,Otoño,storm,parcialmente nublado
10979,54.6,30.6,3.25,8.78,91.43,999.87,107.09,15.01,1,1,2,2016-04-07,Primavera,storm,parcialmente nublado
10980,51.69,24.02,-6.42,6.27,57.22,1046.77,368.02,15.21,1,1,3,1973-02-06,Invierno,storm,parcialmente nublado
10981,19.0,3.82,-0.5,0.67,56.87,1025.28,656.36,2.01,2,1,2,1979-03-29,Primavera,rain,parcialmente nublado
10982,54.52,0.28,0.27,3.01,46.06,980.29,36.5,19.22,2,1,1,1960-11-11,Otoño,rain,parcialmente nublado
10983,55.58,29.6,3.4,2.38,49.05,1004.61,945.39,17.1,2,2,4,2018-08-16,Verano,rain,despejado
10984,29.17,4.14,1.97,1.18,43.54,1041.25,620.46,2.15,2,1,4,1978-07-31,Verano,rain,parcialmente nublado
10985,36.04,8.35,-5.4,8.57,51.48,1013.68,289.14,8.21,1,1,2,1984-04-26,Primavera,storm,parcialmente nublado
10986,10.01,27.48,8.45,0.59,55.51,1014.99,419.38,3.28,2,1,3,1986-12-19,Invierno,rain,parcialmente nublado
10987,14.88,20.95,15.58,1.8,94.59,1036.27,1167.28,4.19,2,2,4,2020-08-29,Verano,rain,despejado
10988,45.44,21.0,5.86,9.24,56.09,983.05,115.92,14.87,1,1,3,1992-01-31,Invierno,storm,parcialmente nublado
10989,54.68,29.78,-4.78,2.3,41.87,997.72,1091.36,2.58,2,2,2,1987-03-24,Primavera,rain,despejado
10990,24.91,11.04,4.78,9.39,37.77,992.88,1194.16,10.43,1,2,1,1975-11-21,Otoño,storm,despejado
10991,35.82,8.44,-2.32,9.16,61.86,992.2,1027.64,11.38,1,2,1,1980-10-06,Otoño,storm,despejado
10992,23.6,25.47,3.53,1.23,88.84,990.68,292.41,4.14,2,1,4,1964-06-24,Verano,rain,parcialmente nublado
10993,25.91,33.94,9.43,4.18,98.62,990.49,1166.89,11.18,2,2,1,2017-11-08,Otoño,rain,despejado
10994,38.44,8.6,8.31,7.96,54.36,991.42,196.14,2.75,1,1,1,1964-11-13,Otoño,storm,parcialmente nublado
10995,37.15,7.91,4.53,4.63,57.61,984.66,637.63,4.9,2,1,3,1994-12-10,Invierno,rain,parcialmente nublado
10996,8.29,20.57,1.79,8.37,44.56,1020.43,726.25,17.97,3,1,4,1986-06-18,Verano,cloudy,parcialmente nublado
10997,45.68,6.2,2.12,5.37,70.2,1023.94,1068.34,12.47,1,2,3,1982-12-04,Invierno,storm,despejado
10998,42.52,3.49,-0.58,7.0,44.6,1042.23,715.22,19.97,3,1,2,1989-03-22,Primavera,cloudy,parcialmente nublado
10999,39.36,0.79,-3.28,8.63,32.65,986.87,92.47,7.63,1,1,1,2005-09-21,Otoño,storm,parcialmente nublado
11000,54.31,34.28,10.39,8.03,31.98,987.88,682.95,1.89,1,1,1,2017-11-25,Otoño,storm,parcialmente nublado
11001,1.96,2.0,-1.14,6.87,77.25,997.71,655.74,2.1,3,1,1,2000-10-22,Otoño,cloudy,parcialmente nublado
11002,40.84,23.32,13.88,0.61,38.57,991.2,759.55,11.65,2,1,1,1971-09-03,Otoño,rain,parcialmente nublado
11003,26.27,20.76,-2.68,6.33,66.61,1000.83,1166.97,15.32,1,2,1,1975-09-11,Otoño,storm,despejado
11004,28.75,6.89,6.13,9.21,97.7,1045.77,352.58,18.03,1,1,3,2003-12-25,Invierno,storm,parcialmente nublado
11005,43.05,20.25,9.99,2.81,83.85,1001.12,490.7,19.58,2,1,2,1969-04-22,Primavera,rain,parcialmente nublado
11006,46.87,25.4,8.49,5.62,96.37,1029.81,515.6,6.9,3,1,3,1985-01-31,Invierno,cloudy,parcialmente nublado
11007,50.68,30.55,6.99,8.42,78.7,999.69,533.93,17.69,1,1,3,1983-02-24,Invierno,storm,parcialmente nublado
11008,13.68,20.39,-3.5,1.78,32.35,991.72,253.31,17.54,2,1,3,1959-01-14,Invierno,rain,parcialmente nublado
11009,50.73,18.46,12.86,4.31,71.63,1047.95,382.17,9.89,2,1,4,1998-07-01,Verano,rain,parcialmente nublado
11010,43.38,15.75,12.04,6.01,84.4,1049.74,26.7,9.82,3,1,2,1968-04-29,Primavera,cloudy,parcialmente nublado
11011,36.03,13.04,11.22,7.72,52.44,991.86,621.64,19.44,1,1,4,1996-06-15,Verano,storm,parcialmente nublado
11012,16.14,10.43,6.91,4.01,83.69,1037.95,245.68,12.33,2,1,2,1994-03-29,Primavera,rain,parcialmente nublado
11013,9.48,5.67,3.55,3.81,40.26,988.64,604.64,14.91,3,1,4,2000-07-18,Verano,cloudy,parcialmente nublado
11014,16.12,8.34,6.07,3.31,34.13,995.44,45.1,3.63,3,1,2,1989-03-21,Primavera,cloudy,parcialmente nublado
11015,22.77,11.01,8.58,2.81,40.34,991.63,775.84,17.27,3,1,2,1987-03-13,Primavera,cloudy,parcialmente nublado
11016,29.41,13.69,11.1,2.31,90.34,1020.45,30.53,6.74,2,1,1,2004-09-10,Otoño,rain,parcialmente nublado
11017,13.28,24.81,2.79,9.47,31.13,1009.95,801.69,0.81,1,2,4,2021-06-13,Verano,storm,despejado
11018,0.03,19.66,-6.52,1.77,63.8,989.95,233.85,8.86,3,1,1,1965-09-12,Otoño,cloudy,parcialmente nublado
11019,38.8,25.7,6.95,6.39,32.38,1024.79,513.59,3.79,1,1,2,2016-05-15,Primavera,storm,parcialmente nublado
11020,20.23,15.08,10.46,2.0,79.08,983.45,38.51,19.57,2,3,4,1960-08-10,Verano,rain,cubierto
11021,41.11,8.09,6.99,1.29,46.45,1022.42,898.25,13.59,2,2,1,2015-09-11,Otoño,rain,despejado
11022,26.65,26.35,-6.5,7.91,42.36,1002.0,431.15,16.46,1,1,2,2003-05-14,Primavera,storm,parcialmente nublado
11023,37.16,20.62,-1.19,4.29,82.11,1031.67,632.92,14.59,3,1,3,2000-02-03,Invierno,cloudy,parcialmente nublado
11024,47.67,14.9,4.12,0.66,45.0,1046.52,562.14,13.16,2,1,4,1965-08-04,Verano,rain,parcialmente nublado
11025,50.09,26.71,7.77,2.51,53.28,1034.34,523.46,9.62,2,1,4,1972-06-19,Verano,rain,parcialmente nublado
11026,44.82,23.52,13.03,5.69,70.11,1022.66,899.33,1.66,3,2,1,1966-09-27,Otoño,cloudy,despejado
11027,39.55,20.32,18.28,8.87,48.0,1043.98,601.64,2.04,1,1,1,1996-11-05,Otoño,storm,parcialmente nublado
11028,40.35,19.88,11.5,4.75,62.79,993.17,202.75,9.15,3,1,4,2015-07-04,Verano,cloudy,parcialmente nublado
11029,41.15,19.45,4.72,0.63,45.06,1032.46,588.05,13.81,2,1,2,1969-04-27,Primavera,rain,parcialmente nublado
11030,39.73,8.78,8.57,2.75,83.06,1030.17,848.01,17.94,2,2,3,2000-12-27,Invierno,rain,despejado
11031,54.36,22.17,5.0,1.11,99.08,1044.48,838.22,14.6,2,2,2,1995-03-11,Primavera,rain,despejado
11032,7.32,21.19,-4.27,6.89,73.61,995.68,428.46,7.8,3,1,3,1978-12-16,Invierno,cloudy,parcialmente nublado
11033,31.2,18.97,-6.52,3.72,60.65,1047.38,729.2,11.43,2,1,3,2010-01-18,Invierno,rain,parcialmente nublado
11034,24.62,17.14,10.91,5.86,68.55,1022.11,723.43,12.76,1,1,4,2006-07-07,Verano,storm,parcialmente nublado
11035,3.63,1.5,-1.8,8.66,71.83,1033.16,319.95,15.12,3,1,3,2019-01-04,Invierno,cloudy,parcialmente nublado
11036,17.98,22.16,12.35,0.53,67.48,1047.45,751.52,11.31,2,1,3,2006-02-17,Invierno,rain,parcialmente nublado
11037,17.08,11.27,6.55,3.66,75.75,1019.63,1166.35,18.9,2,2,4,2017-07-08,Verano,rain,despejado
11038,8.35,31.52,10.94,7.35,51.94,988.24,1195.31,16.81,3,2,3,2014-12-15,Invierno,cloudy,despejado
11039,9.53,27.56,1.39,1.09,33.4,1038.25,13.94,14.22,3,1,4,1999-06-11,Verano,cloudy,parcialmente nublado
11040,31.22,28.01,8.23,8.88,53.01,982.51,855.43,19.73,1,2,1,2009-10-23,Otoño,storm,despejado
11041,18.93,31.24,4.02,8.09,90.57,1019.46,1172.51,16.61,3,2,1,2007-11-07,Otoño,cloudy,despejado
11042,6.64,34.46,-0.19,7.3,40.52,1017.99,817.44,11.49,3,2,3,2018-01-04,Invierno,cloudy,despejado
11043,12.88,30.49,7.66,5.93,88.33,1035.02,63.22,4.83,4,1,2,1989-04-29,Primavera,fog,parcialmente nublado
11044,19.12,26.51,15.51,4.56,76.6,1029.11,630.81,0.23,2,1,1,1966-10-04,Otoño,rain,parcialmente nublado
11045,33.76,35.22,-6.78,2.47,49.16,1004.47,7.23,3.65,2,1,4,2008-07-18,Verano,rain,parcialmente nublado
11046,54.46,10.43,-0.93,2.36,90.44,997.88,499.17,9.8,2,1,1,2017-11-10,Otoño,rain,parcialmente nublado
11047,53.71,24.03,-4.15,4.67,33.75,1028.81,212.36,3.38,2,1,2,1957-04-26,Primavera,rain,parcialmente nublado
11048,33.3,6.35,-0.02,6.64,77.91,986.31,406.73,1.26,1,3,1,2012-11-28,Otoño,storm,cubierto
11049,3.9,27.49,7.64,9.37,79.46,987.96,756.45,8.7,3,3,2,1989-04-06,Primavera,cloudy,cubierto
11050,9.95,-0.82,-2.12,0.63,84.5,984.34,322.13,10.01,3,3,2,2023-03-13,Primavera,cloudy,cubierto
11051,11.29,33.77,16.51,7.03,69.82,997.58,1120.25,4.96,1,2,3,1960-02-12,Invierno,storm,despejado
11052,35.29,24.61,2.74,8.72,72.88,989.98,927.05,8.88,1,2,3,1988-01-16,Invierno,storm,despejado
11053,19.04,17.87,-6.45,0.67,60.02,1026.45,1187.74,16.3,2,2,1,2019-10-18,Otoño,rain,despejado
11054,30.37,-1.18,-4.76,4.31,67.39,1035.03,406.14,14.89,2,1,3,1987-12-24,Invierno,rain,parcialmente nublado
11055,22.54,1.85,-6.73,6.27,39.17,1040.72,756.49,14.33,1,1,4,1976-08-08,Verano,storm,parcialmente nublado
11056,25.61,9.62,-6.42,6.35,88.36,1024.4,294.42,2.15,1,1,4,1994-08-04,Verano,storm,parcialmente nublado
11057,22.88,-0.08,-5.03,4.12,63.8,1027.86,749.16,19.8,2,1,1,1981-11-30,Otoño,rain,parcialmente nublado
11058,47.43,34.47,15.98,7.56,53.79,1031.69,789.24,4.17,1,1,1,1985-10-27,Otoño,storm,parcialmente nublado
11059,53.46,12.28,7.58,3.84,56.89,1004.35,1133.62,8.85,2,2,2,1993-04-03,Primavera,rain,despejado
11060,9.83,27.08,14.13,0.94,38.02,1047.34,607.03,17.23,3,1,4,1975-07-28,Verano,cloudy,parcialmente nublado
11061,23.39,25.95,11.56,5.04,90.95,997.4,1058.25,6.45,3,2,2,1958-04-28,Primavera,cloudy,despejado
11062,36.94,24.82,8.99,9.13,52.28,1008.57,780.38,3.48,1,1,1,1962-11-24,Otoño,storm,parcialmente nublado
11063,50.17,-1.04,-1.86,3.38,72.65,1031.59,1175.1,7.29,2,2,4,1975-06-13,Verano,rain,despejado
11064,34.64,11.01,1.93,6.41,33.32,1008.71,946.72,5.54,1,2,1,1996-10-19,Otoño,storm,despejado
11065,28.72,11.73,-5.64,3.77,77.34,1001.61,628.32,11.33,2,1,3,1985-12-05,Invierno,rain,parcialmente nublado
11066,25.53,30.12,4.55,2.39,86.84,1012.26,860.97,7.8,2,2,4,2001-07-27,Verano,rain,despejado
11067,5.14,19.97,6.15,9.34,30.19,1022.66,107.59,12.13,3,1,3,2007-12-21,Invierno,cloudy,parcialmente nublado
11068,37.83,15.57,-4.0,7.93,80.64,1045.64,949.73,2.37,1,2,2,1973-05-28,Primavera,storm,despejado
11069,34.31,25.06,4.88,4.65,76.48,980.61,720.15,15.43,2,3,3,1972-01-02,Invierno,rain,cubierto
11070,48.47,28.55,2.57,3.42,65.17,1031.19,933.66,5.33,2,2,2,1990-03-11,Primavera,rain,despejado
11071,22.52,35.47,13.87,8.71,74.53,987.47,690.56,9.99,1,3,2,1983-05-03,Primavera,storm,cubierto
11072,50.53,17.37,6.39,6.57,68.85,1022.66,877.21,14.31,1,2,3,2011-02-05,Invierno,storm,despejado
11073,43.69,33.01,-5.38,0.66,36.53,1001.31,392.01,0.62,2,1,1,1996-09-09,Otoño,rain,parcialmente nublado
11074,4.31,18.29,13.39,2.24,61.98,1040.49,128.37,0.62,3,1,1,1974-11-26,Otoño,cloudy,parcialmente nublado
11075,49.45,9.03,5.18,4.58,59.55,1016.13,100.38,7.08,2,1,2,2023-05-09,Primavera,rain,parcialmente nublado
11076,35.98,30.24,-5.92,2.99,67.12,996.93,1054.79,8.38,2,2,3,1983-12-15,Invierno,rain,despejado
11077,31.06,35.07,0.66,6.11,65.02,1003.88,605.33,8.19,1,1,1,1983-11-22,Otoño,storm,parcialmente nublado
11078,47.5,21.36,3.89,2.09,96.36,983.5,601.45,17.52,2,3,2,1981-03-18,Primavera,rain,cubierto
11079,51.08,13.28,12.29,5.66,88.89,990.79,908.35,17.67,1,2,4,2013-08-05,Verano,storm,despejado
11080,27.02,21.15,16.78,4.27,84.9,998.9,1007.79,2.78,2,2,2,1958-03-06,Primavera,rain,despejado
11081,46.82,23.95,1.19,1.67,86.18,990.56,1071.39,0.13,2,2,3,1975-01-05,Invierno,rain,despejado
11082,49.49,5.57,5.53,4.9,33.97,1028.04,368.47,14.36,2,1,2,2014-04-24,Primavera,rain,parcialmente nublado
11083,27.17,31.52,-6.59,6.35,33.15,1033.31,1154.64,7.62,1,2,2,2005-03-15,Primavera,storm,despejado
11084,27.16,5.17,0.5,8.58,92.15,1003.62,124.2,5.66,1,1,2,2020-03-16,Primavera,storm,parcialmente nublado
11085,5.87,-1.39,-3.1,1.13,37.18,1016.11,1005.97,15.72,3,2,2,2024-03-27,Primavera,cloudy,despejado
11086,27.09,34.62,17.59,1.36,44.7,1048.05,317.26,0.05,2,1,3,1990-02-25,Invierno,rain,parcialmente nublado
11087,27.6,33.19,11.87,1.0,50.36,1040.32,645.75,4.32,3,1,3,1980-02-10,Invierno,cloudy,parcialmente nublado
11088,28.1,31.77,6.14,0.65,81.71,1035.16,416.88,11.34,2,1,2,1963-05-11,Primavera,rain,parcialmente nublado
11089,33.29,33.75,0.57,3.2,40.65,1035.61,246.37,9.41,2,1,3,1991-12-23,Invierno,rain,parcialmente nublado
11090,50.1,25.87,8.75,9.07,91.29,1027.18,178.2,11.32,1,1,4,2005-06-17,Verano,storm,parcialmente nublado
11091,41.78,11.47,7.41,7.95,61.33,996.82,648.2,1.91,1,1,4,2015-08-17,Verano,storm,parcialmente nublado
11092,36.46,14.76,1.5,7.22,34.38,1048.57,274.0,19.22,3,1,4,1963-07-10,Verano,cloudy,parcialmente nublado
11093,31.13,18.05,-4.4,6.49,47.17,1004.09,190.01,12.19,1,1,4,2013-06-08,Verano,storm,parcialmente nublado
11094,28.36,12.35,1.66,3.42,96.66,1036.07,382.41,6.52,2,1,4,1962-08-29,Verano,rain,parcialmente nublado
11095,45.98,6.36,1.76,0.79,87.6,1006.3,5.62,16.32,2,1,4,2014-06-19,Verano,rain,parcialmente nublado
11096,51.69,7.29,3.97,8.56,70.56,1016.71,75.96,4.49,1,1,3,1956-12-02,Invierno,storm,parcialmente nublado
11097,53.16,13.05,11.63,5.6,63.75,1007.23,1182.0,9.2,1,2,4,2016-08-17,Verano,storm,despejado
11098,49.88,6.96,5.09,7.21,74.73,1048.88,712.72,11.73,3,1,1,2007-10-16,Otoño,cloudy,parcialmente nublado
11099,46.6,0.88,-1.45,8.82,54.78,1017.23,554.75,8.79,1,1,1,1981-09-19,Otoño,storm,parcialmente nublado
11100,11.28,-0.46,-2.36,6.24,87.33,1048.96,130.22,8.91,1,1,1,1994-11-18,Otoño,storm,parcialmente nublado
11101,30.2,16.22,14.24,8.51,90.09,981.12,826.69,8.79,1,2,1,1987-09-11,Otoño,storm,despejado
11102,49.54,1.35,-0.53,1.35,63.52,1044.6,278.51,18.57,2,1,3,2013-12-18,Invierno,rain,parcialmente nublado
11103,23.4,23.59,-5.95,3.58,65.95,981.99,42.98,9.91,2,1,2,1961-03-03,Primavera,rain,parcialmente nublado
11104,42.87,-0.24,-3.26,5.72,52.44,982.02,512.5,13.02,1,1,1,1982-10-24,Otoño,storm,parcialmente nublado
11105,7.78,16.38,13.79,7.2,43.71,1043.98,579.54,11.9,3,1,1,1982-09-26,Otoño,cloudy,parcialmente nublado
11106,33.62,27.7,1.94,2.6,49.61,981.49,777.92,9.02,2,1,4,1965-08-31,Verano,rain,parcialmente nublado
11107,4.87,21.54,13.18,7.32,43.19,1037.8,736.64,7.1,3,1,3,1963-12-07,Invierno,cloudy,parcialmente nublado
11108,12.15,11.44,6.18,6.83,62.32,1038.99,133.74,12.2,3,1,4,1998-06-30,Verano,cloudy,parcialmente nublado
11109,19.42,1.34,-0.81,6.33,30.7,1004.68,997.49,2.8,1,2,2,1994-03-30,Primavera,storm,despejado
11110,26.64,14.27,4.48,4.64,97.88,1001.81,751.32,13.25,3,1,4,1966-06-08,Verano,cloudy,parcialmente nublado
11111,33.86,27.2,9.77,2.95,39.53,1035.43,694.38,19.75,2,1,2,1976-03-29,Primavera,rain,parcialmente nublado
11112,20.34,11.18,3.17,7.49,67.64,989.98,34.33,14.38,1,1,2,1972-03-01,Primavera,storm,parcialmente nublado
11113,34.06,32.27,12.61,5.91,47.44,1038.89,188.39,10.82,1,1,4,1997-08-24,Verano,storm,parcialmente nublado
11114,55.88,2.82,2.24,3.57,76.86,1012.88,923.58,3.37,2,2,1,1960-10-10,Otoño,rain,despejado
11115,6.39,4.55,-4.65,7.26,65.52,1006.36,537.18,1.62,3,1,1,2017-10-21,Otoño,cloudy,parcialmente nublado
11116,46.86,11.6,-5.85,2.52,94.62,981.82,449.14,12.32,2,3,1,1997-09-08,Otoño,rain,cubierto
11117,43.9,26.24,0.78,2.0,60.71,1008.22,596.58,17.25,2,1,1,1968-09-21,Otoño,rain,parcialmente nublado
11118,29.9,0.33,-4.63,6.33,89.69,1031.67,638.43,5.88,1,1,2,1973-03-24,Primavera,storm,parcialmente nublado
11119,1.65,-1.44,-5.87,0.63,87.37,1010.97,339.08,1.15,4,1,1,1961-09-04,Otoño,fog,parcialmente nublado
11120,22.29,27.63,1.66,3.74,94.37,1010.39,344.27,2.7,2,1,2,1963-05-06,Primavera,rain,parcialmente nublado
11121,17.97,26.96,0.0,2.56,86.09,1025.48,368.44,9.86,2,1,3,1972-12-02,Invierno,rain,parcialmente nublado
11122,11.47,22.72,1.58,4.96,46.47,982.14,957.38,12.41,3,2,3,1991-02-01,Invierno,cloudy,despejado
11123,4.97,18.48,3.15,7.36,32.76,987.28,296.71,3.53,3,1,4,1967-06-22,Verano,cloudy,parcialmente nublado
11124,30.65,11.36,-1.48,7.94,34.62,998.18,200.96,15.26,1,1,3,1982-12-02,Invierno,storm,parcialmente nublado
11125,25.83,17.83,-3.28,4.74,38.5,1024.44,1027.13,14.33,2,2,4,1972-08-22,Verano,rain,despejado
11126,16.68,22.43,10.3,8.02,86.68,1020.98,1108.47,10.59,1,2,1,1977-09-21,Otoño,storm,despejado
11127,44.5,34.29,-4.36,4.9,96.91,1029.26,592.67,4.8,2,1,4,1977-07-14,Verano,rain,parcialmente nublado
11128,25.54,0.49,-4.61,3.7,54.27,987.14,736.5,6.99,2,1,2,2011-04-17,Primavera,rain,parcialmente nublado
11129,20.76,30.91,12.4,9.17,92.18,1037.91,89.25,8.15,1,1,1,2013-10-06,Otoño,storm,parcialmente nublado
11130,54.85,32.8,13.27,8.78,33.12,1028.64,1123.17,16.91,1,2,3,1999-01-17,Invierno,storm,despejado
11131,54.56,31.43,15.56,5.15,77.19,1038.74,849.9,7.66,3,2,1,2014-09-20,Otoño,cloudy,despejado
11132,54.28,30.05,17.85,1.52,45.83,996.32,915.93,5.04,2,2,4,1987-06-28,Verano,rain,despejado
11133,55.33,23.97,11.8,7.38,40.36,1006.44,635.37,7.86,1,1,3,1974-02-08,Invierno,storm,parcialmente nublado
11134,8.53,34.18,13.55,3.43,32.09,994.21,1145.49,10.48,3,2,4,2010-07-20,Verano,cloudy,despejado
11135,28.74,-0.56,-3.91,9.46,32.42,1027.88,725.79,13.13,1,1,1,1994-11-12,Otoño,storm,parcialmente nublado
11136,21.4,31.54,6.95,3.16,47.58,1045.92,266.06,16.89,2,1,2,1977-03-04,Primavera,rain,parcialmente nublado
11137,31.86,23.58,6.85,3.19,44.96,1030.09,1121.91,6.56,3,2,2,1996-04-23,Primavera,cloudy,despejado
11138,42.33,15.62,6.75,3.22,48.07,990.44,826.32,16.77,2,2,3,2004-12-02,Invierno,rain,despejado
11139,17.71,11.12,-0.81,9.04,87.13,1047.31,347.45,9.66,1,1,1,2008-10-08,Otoño,storm,parcialmente nublado
11140,15.17,14.07,5.3,3.99,68.35,995.55,918.34,0.7,2,2,1,2011-10-07,Otoño,rain,despejado
11141,29.7,7.39,0.87,4.72,54.7,1047.5,671.5,11.22,3,1,4,2006-07-17,Verano,cloudy,parcialmente nublado
11142,44.24,0.72,-3.56,5.45,40.78,1024.5,56.57,8.64,1,1,2,1982-04-23,Primavera,storm,parcialmente nublado
11143,43.38,-0.66,-5.01,3.38,55.58,1021.88,618.42,4.83,2,1,1,2002-10-11,Otoño,rain,parcialmente nublado
11144,37.36,18.73,15.9,6.28,86.92,1004.46,9.81,0.84,1,1,2,1962-05-23,Primavera,storm,parcialmente nublado
11145,46.67,14.73,-4.49,9.12,44.42,1041.08,791.79,17.13,1,1,3,1978-01-29,Invierno,storm,parcialmente nublado
11146,20.63,27.74,6.8,5.4,38.45,1011.77,722.64,10.88,1,1,1,1997-11-26,Otoño,storm,parcialmente nublado
11147,39.34,17.56,13.11,2.41,73.31,1008.77,938.05,3.25,2,2,1,2021-11-28,Otoño,rain,despejado
11148,53.69,2.49,-6.73,2.26,86.93,1043.89,191.64,10.03,2,1,2,1993-03-13,Primavera,rain,parcialmente nublado
11149,52.79,26.56,10.31,4.02,85.22,985.99,449.93,6.74,2,3,4,1956-06-29,Verano,rain,cubierto
11150,40.05,33.5,6.28,9.42,70.23,1010.72,75.14,19.12,1,1,1,1991-11-23,Otoño,storm,parcialmente nublado
11151,39.83,5.81,3.73,1.66,88.33,983.42,687.44,4.16,2,3,2,1994-03-18,Primavera,rain,cubierto
11152,4.84,33.18,-6.21,4.13,88.54,987.01,39.1,11.45,3,3,4,2013-08-30,Verano,cloudy,cubierto
11153,37.77,31.39,14.86,7.51,53.07,997.92,465.9,8.14,1,1,1,1979-10-24,Otoño,storm,parcialmente nublado
11154,51.36,9.46,4.76,8.92,38.53,1041.25,394.97,15.69,1,1,2,2000-04-15,Primavera,storm,parcialmente nublado
